item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,0.0,333,[19.765625],[-32.46875],5343,[1.935546875],[20.9375],-75.9,-93.7,correct,True,-75.9,-93.7,correct,True,-75.9,-93.7,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,0.0,880,[14.703125],[-4.66015625],17575,[6.046875],[-14.3125],-61.3,-69.94,correct,True,-61.3,-69.94,correct,True,-61.3,-69.94,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,0.0,757,[13.8515625],[-8.9921875],18612,[4.484375],[-18.734375],-58.53,-67.9,correct,True,-58.53,-67.9,correct,True,-58.53,-67.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,0.0,628,[12.1640625],[-15.3671875],16717,[2.107421875],[-20.21875],-56.16,-66.2,correct,True,-56.16,-66.2,correct,True,-56.16,-66.2,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,1e-06,613,[9.5546875],[-18.609375],16145,[-0.497802734375],[-10.765625],-53.84,-63.9,correct,True,-53.84,-63.9,correct,True,-53.84,-63.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,1.1e-06,743,[7.703125],[-4.08984375],15888,[-1.345703125],[-7.30078125],-53.5,-62.53,correct,True,-53.5,-62.53,correct,True,-53.5,-62.53,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,3.9e-06,687,[6.77734375],[-4.56640625],13810,[-2.11328125],[-3.8828125],-50.3,-59.22,correct,True,-50.3,-59.22,correct,True,-50.3,-59.22,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,7.4e-06,1181,[5.23046875],[-18.234375],14600,[-2.775390625],[-18.171875],-48.84,-56.84,correct,True,-48.84,-56.84,correct,True,-48.84,-56.84,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,1.16e-05,1444,[3.259765625],[5.40625],17752,[-4.41796875],[-2.546875],-45.62,-53.28,correct,True,-45.62,-53.28,correct,True,-45.62,-53.28,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,1.99e-05,772,[3.85546875],[-0.5146484375],11573,[-4.546875],[0.1263427734375],-43.06,-51.44,correct,True,-43.06,-51.44,correct,True,-43.06,-51.44,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,8.48e-05,819,[3.515625],[5.0],10670,[-4.2109375],[2.802734375],-40.3,-48.03,correct,True,-40.3,-48.03,correct,True,-40.3,-48.03,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,0.0002012,767,[3.93359375],[4.34375],8605,[-3.51953125],[13.953125],-37.66,-45.12,correct,True,-37.66,-45.12,correct,True,-37.66,-45.12,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,0.0003514,1061,[4.45703125],[3.59375],9400,[-0.72412109375],[-4.5859375],-33.03,-38.22,correct,True,-33.03,-38.22,correct,True,-33.03,-38.22,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,0.000724,1038,[4.8046875],[-1.248046875],11323,[-1.4658203125],[3.8359375],-31.7,-37.97,correct,True,-31.7,-37.97,correct,True,-31.7,-37.97,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,0.002111,1822,[4.14453125],[-10.0703125],14617,[-0.70849609375],[-6.89453125],-27.34,-32.2,correct,True,-27.34,-32.2,correct,True,-27.34,-32.2,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,0.002962,3805,[2.318359375],[11.4609375],16434,[-1.7802734375],[17.71875],-28.16,-32.25,correct,True,-28.16,-32.25,correct,True,-28.16,-32.25,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,16,0.007904,2295,[4.4296875],[14.3515625],6973,[1.880859375],[15.0546875],-23.36,-25.9,correct,True,-23.36,-25.9,correct,True,-23.36,-25.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,17,0.01045,753,[7.01953125],[-5.2109375],1722,[4.88671875],[-5.33984375],-21.34,-23.47,correct,True,-21.34,-23.47,correct,True,-21.34,-23.47,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,18,0.72,1268,[5.1484375],[16.125],2401,[3.234375],[12.203125],-20.92,-22.83,correct,True,-20.92,-22.83,correct,True,-20.92,-22.83,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,19,0.2554,652,[7.29296875],[6.30078125],1518,[4.90234375],[5.60546875],-17.9,-20.3,correct,True,-17.9,-20.3,correct,True,-17.9,-20.3,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,20,0.1505,471,[7.765625],[11.265625],913,[5.484375],[7.28515625],-17.62,-19.9,correct,True,-17.62,-19.9,correct,True,-17.62,-19.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,21,0.78,334,[9.0859375],[-0.61376953125],809,[6.28125],[-1.6162109375],-13.89,-16.7,correct,True,-13.89,-16.7,correct,True,-13.89,-16.7,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,22,1.246,461,[7.45703125],[-3.513671875],953,[4.87109375],[-5.890625],-15.12,-17.7,correct,True,-15.12,-17.7,correct,True,-15.12,-17.7,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,23,1.938,428,[6.6015625],[2.15625],1012,[3.837890625],[-7.1328125],-13.56,-16.33,correct,True,-13.56,-16.33,correct,True,-13.56,-16.33,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,24,0.8804,544,[6.3828125],[2.009765625],2087,[2.279296875],[6.84765625],-14.805,-18.9,correct,True,-14.805,-18.9,correct,True,-14.805,-18.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,25,1.164,505,[6.29296875],[7.98046875],1279,[3.322265625],[2.416015625],-14.56,-17.53,correct,True,-14.56,-17.53,correct,True,-14.56,-17.53,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,26,1.176,531,[7.16796875],[-3.212890625],1553,[3.44921875],[1.623046875],-15.52,-19.25,correct,True,-15.52,-19.25,correct,True,-15.52,-19.25,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,27,1.109,767,[5.83984375],[4.2578125],1481,[3.4296875],[5.96484375],-17.06,-19.47,correct,True,-17.06,-19.47,correct,True,-17.06,-19.47,correct,True,gender
