item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,1.8958198e-15,283,[29.2935848236084],[-13.919891357421875],2912,[-17.358381271362305],[-41.7084846496582],-137.59888,-184.25084,correct,True,-137.59888,-184.25084,correct,True,-137.59888,-184.25084,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,1.5894366e-12,261,[21.819995880126953],[7.573149681091309],3194,[-26.594440460205078],[-23.94251251220703],-122.24701,-170.66144,correct,True,-122.24701,-170.66144,correct,True,-122.24701,-170.66144,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,5.793145e-12,257,[20.56794548034668],[-8.7664794921875],3439,[-29.668048858642578],[-42.55996322631836],-111.84424,-162.08023,correct,True,-111.84424,-162.08023,correct,True,-111.84424,-162.08023,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,1.1413804e-11,251,[16.66562271118164],[-14.152600288391113],3584,[-35.001644134521484],[-27.380136489868164],-108.95781,-160.62508,correct,True,-108.95781,-160.62508,correct,True,-108.95781,-160.62508,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,4.2086546e-11,283,[12.459071159362793],[5.4258503913879395],3762,[-37.14875411987305],[-13.547857284545898],-107.08258,-156.6904,correct,True,-107.08258,-156.6904,correct,True,-107.08258,-156.6904,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,7.126402e-10,279,[12.311699867248535],[1.0081143379211426],3593,[-36.25965881347656],[-5.802227020263672],-102.440994,-151.01236,correct,True,-102.440994,-151.01236,correct,True,-102.440994,-151.01236,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,9.598786e-09,283,[12.079115867614746],[2.2660655975341797],3573,[-36.116966247558594],[-19.864192962646484],-99.62169,-147.81778,correct,True,-99.62169,-147.81778,correct,True,-99.62169,-147.81778,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,1.1857727e-05,279,[11.134726524353027],[16.65359878540039],3416,[-36.155799865722656],[-14.530333518981934],-91.878136,-139.16867,correct,True,-91.878136,-139.16867,correct,True,-91.878136,-139.16867,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,0.00045201558,251,[13.423523902893066],[11.411494255065918],3237,[-34.6300163269043],[-1.4124431610107422],-85.70563,-133.75917,correct,True,-85.70563,-133.75917,correct,True,-85.70563,-133.75917,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,0.0024722482,242,[14.592114448547363],[8.714913368225098],2901,[-32.45280838012695],[-8.81068229675293],-82.80847,-129.85341,correct,True,-82.80847,-129.85341,correct,True,-82.80847,-129.85341,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,0.17080826,198,[15.221147537231445],[2.363030195236206],2504,[-30.883134841918945],[-19.525650024414062],-73.055595,-119.159874,correct,True,-73.055595,-119.159874,correct,True,-73.055595,-119.159874,correct,True,gender
