response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.82445,1.2654999999999998,1.0,0.0036297760210803687,-0.2226,-12.465,1.7659,0.9295,10.99800772,30.0,0.0,0.0,0.020833333333333332,17.68205281660833,30.0,753.2645699999999,0.0,251.88343000000003,0.0,29.0,120.85328415945091,49.67494191232096,37.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,0.893,1.6635,1.0,0.003979682258370783,-0.30215000000000003,-11.445,1.28135,0.3199999999999994,15.32119233,30.0,0.0,0.0,0.020833333333333332,17.82635079823932,29.5,743.1171569999999,29.0,217.06134299999997,0.0,24.0,112.48383985800922,57.12468128779304,37.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.9822500000000001,1.40625,0.5,0.0024205917132052498,-2.226,-13.087,-1.98515,-0.5519999999999996,12.036747145,30.0,6.686674999999999,6.686674999999999,1.0,7.441843586782498,33.0,1004.28575,0.0,0.0,243.7359445,41.0,47.62578236820858,114.53645207195164,41.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,0.75905,1.699,1.0,0.0046891921160927014,-0.1895,-11.467500000000001,1.9844999999999997,0.22250000000000014,13.0321599,27.5,0.0024999999999995026,0.0024999999999995026,0.27083333333333337,18.200556135382815,29.0,747.0960914999999,0.0,252.91590850000003,0.0024999999999995026,29.0,128.58225820742527,52.76347376079249,37.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.82445,1.2654999999999998,1.0,0.0036297760210803687,-0.2226,-12.465,1.7659,0.9295,10.99800772,30.0,0.0,0.0,0.020833333333333332,17.68205281660833,30.0,753.2645699999999,0.0,251.88343000000003,0.0,29.0,120.85328415945091,49.67494191232096,37.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,0.8,1.684,0.5,0.003950190565833938,-2.048,-11.817,-1.83655,-0.21150000000000002,13.504854009999999,27.5,6.8820049999999995,6.8820049999999995,1.0,7.514603524230159,30.0,992.7684999999999,0.0,0.0,244.0928255,41.0,53.980766457329466,125.83842149351437,41.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.9822500000000001,1.40625,0.5,0.0024205917132052498,-2.226,-13.087,-1.98515,-0.5519999999999996,12.036747145,30.0,6.686674999999999,6.686674999999999,1.0,7.441843586782498,33.0,1004.28575,0.0,0.0,243.7359445,41.0,47.62578236820858,114.53645207195164,41.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,0.8184,1.3425,0.5,0.0018549306805534563,-2.2465,-13.49,-2.0472,-0.875,9.83470504,23.0,7.503355000000001,7.503355000000001,1.0,7.301818915762713,30.0,1014.3085,0.0,0.0,256.7936155,41.0,45.93003594997762,123.63018018698415,41.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,0.893,1.6635,1.0,0.003979682258370783,-0.30215000000000003,-11.445,1.28135,0.3199999999999994,15.32119233,30.0,0.0,0.0,0.020833333333333332,17.82635079823932,29.5,743.1171569999999,29.0,217.06134299999997,0.0,24.0,112.48383985800922,57.12468128779304,37.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,0.8654999999999999,1.0855000000000001,1.0,0.004134956874682902,-0.22355000000000003,-12.9295,1.8594499999999998,1.8155000000000001,12.297281550000001,30.0,0.0,0.0,0.020833333333333332,18.210916574083498,29.0,734.7663014999999,29.0,266.6456985000001,0.0,29.5,124.66631561337766,44.53253546750044,37.0
