response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.8995,1.6325,1.0,0.0005085229953478031,-0.6079000000000001,-24.215,2.5000999999999998,6.364999999999998,35.14615313,37.0,1.71485,1.71485,1.0,5.356159794506429,33.0,1341.71755,33.0,307.20769999999993,1.71485,46.0,137.326748769152,146.9525333049894,32.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,1.849,1.146,1.0,0.00041020313712171913,-0.6372,-23.04,2.0623,6.25,32.82934234,30.0,2.31585,2.31585,1.0,5.2318145530858935,33.0,1335.8028,33.0,301.8347,2.31585,46.0,134.26479168877833,156.9230669233536,32.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,1.733,1.704,0.16666666666666666,0.00010883724442710269,-3.497,-29.865,-2.9690000000000003,-5.959999999999999,33.56251733,37.0,9.814,9.814,1.0,2.0804696520313914,45.0,1661.64675,33.0,1.3007499999999999,325.30824999999993,0.0,146.7730807905745,145.84258627138618,0.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,1.637,1.7469999999999999,1.0,0.00028811377978860836,-0.454,-23.97,2.9685,5.27,35.474912175,30.0,1.5506,1.5506,1.0,5.579166129816869,33.0,1330.7749000000001,33.0,293.66510000000005,1.5506,46.0,138.52836418674207,155.79551127361725,32.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.8995,1.6325,1.0,0.0005085229953478031,-0.6079000000000001,-24.215,2.5000999999999998,6.364999999999998,35.14615313,37.0,1.71485,1.71485,1.0,5.356159794506429,33.0,1341.71755,33.0,307.20769999999993,1.71485,46.0,137.326748769152,146.9525333049894,32.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,1.5739999999999998,1.6520000000000001,0.225,8.448247712679099e-05,-3.2635,-29.54,-2.8427,-5.390000000000001,35.207824295,37.0,9.0063,9.0063,1.0,2.2076996885154196,45.0,1618.04775,33.0,1.6092499999999998,291.82354000000004,0.0,154.23956561472215,136.70639031744452,0.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,1.733,1.704,0.16666666666666666,0.00010883724442710269,-3.497,-29.865,-2.9690000000000003,-5.959999999999999,33.56251733,37.0,9.814,9.814,1.0,2.0804696520313914,45.0,1661.64675,33.0,1.3007499999999999,325.30824999999993,0.0,146.7730807905745,145.84258627138618,0.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,1.77925,1.67,0.15476190476190477,0.0001225936556801897,-3.4124999999999996,-31.585,-2.9061500000000002,-5.595000000000001,31.98248617,44.0,10.22785,10.22785,1.0,2.0815561710996366,45.0,1676.7264999999998,33.0,1.1640000000000001,317.22477999999995,0.0,138.924903316719,147.5078952471469,0.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,1.849,1.146,1.0,0.00041020313712171913,-0.6372,-23.04,2.0623,6.25,32.82934234,30.0,2.31585,2.31585,1.0,5.2318145530858935,33.0,1335.8028,33.0,301.8347,2.31585,46.0,134.26479168877833,156.9230669233536,32.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,1.8365,1.7265000000000001,1.0,0.000337601220538097,-0.5309999999999999,-25.58,3.2190000000000003,6.4399999999999995,36.9690169,44.0,0.2813,0.2813,1.0,5.9002839399862985,33.0,1364.3699849999998,33.0,320.90036499999997,0.2813,33.0,156.36079964153612,149.68661622663052,32.0
