response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,2.02705505,3.26166085,1.0,0.75,-0.797353435,-1.28583965,0.555854415,4.29363085,165.456230345,17.0,3.6760931689999996,3.6760931689999996,0.95,11.685510064399136,26.0,198.319243845,20.0,39.870030605000004,17.639972754,30.0,58.656275524947986,31.616206709467846,30.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,1.88013265,3.2347634999999997,1.0,0.5,-0.805176115,-1.4952447000000002,0.40235088499999994,3.5418863,165.10071985000002,17.0,3.920946012,3.920946012,0.95,10.496707618955307,37.0,201.29915711499999,20.0,32.484922985000004,22.009114178499996,30.0,55.63545985894058,31.848611839465544,30.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.1385909,3.0420292,0.5,0.11805555555555555,-1.2710981000000001,-5.5321569,-0.36025335,-3.9444723999999995,162.073018515,15.0,3.5842190499999997,3.5842190499999997,1.0,15.344723388658203,23.0,218.954325392,20.0,23.212399982999997,35.22035515,27.0,33.513183529868584,56.534290709979786,23.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,1.9297791499999999,3.3651295,1.0,0.75,-0.64944508,-1.14684375,0.95921567,5.04566925,169.751161615,15.0,2.8383341150000003,2.8383341150000003,0.95,13.52681044007343,20.5,193.83745567,20.0,43.916197575,10.3356179345,30.0,59.31000757669301,27.49749838258458,30.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,2.02705505,3.26166085,1.0,0.75,-0.797353435,-1.28583965,0.555854415,4.29363085,165.456230345,17.0,3.6760931689999996,3.6760931689999996,0.95,11.685510064399136,26.0,198.319243845,20.0,39.870030605000004,17.639972754,30.0,58.656275524947986,31.616206709467846,30.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,1.9223829000000001,3.5539495499999996,0.5,0.04665314401622718,-1.70402005,-6.3588416500000005,-1.08542725,-5.4271904,172.205972145,19.0,4.34176315,4.34176315,1.0,10.903981081624117,26.0,229.57179801,20.0,8.43501607,48.670997985,27.0,26.884474059917473,61.31303771121159,21.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.1385909,3.0420292,0.5,0.11805555555555555,-1.2710981000000001,-5.5321569,-0.36025335,-3.9444723999999995,162.073018515,15.0,3.5842190499999997,3.5842190499999997,1.0,15.344723388658203,23.0,218.954325392,20.0,23.212399982999997,35.22035515,27.0,33.513183529868584,56.534290709979786,23.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,2.0356828,3.3145222,0.5,0.11805555555555555,-1.35055705,-5.55511375,-0.5448479500000001,-4.1722461,164.64353163500002,15.0,3.6273981499999994,3.6273981499999994,1.0,14.866995457454994,23.0,220.484724561,20.0,18.346613024,39.01742228,27.0,31.655096412647328,58.05682786861262,23.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,1.88013265,3.2347634999999997,1.0,0.5,-0.805176115,-1.4952447000000002,0.40235088499999994,3.5418863,165.10071985000002,17.0,3.920946012,3.920946012,0.95,10.496707618955307,37.0,201.29915711499999,20.0,32.484922985000004,22.009114178499996,30.0,55.63545985894058,31.848611839465544,30.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,1.9147219500000001,3.42859755,1.0,0.5,-0.73120203,-1.43052725,0.6176028199999999,4.4426001,169.39422051000003,19.0,3.607525783,3.607525783,0.95,11.457014111070428,29.0,199.421242625,20.0,39.900841505,17.1730536535,30.0,57.20869136154904,31.315463825820906,30.0
