response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,3.735,2.753,0.25,0.004928021751268419,-2.436,-8.68,2.48,3.4724999999999993,33.4507,7.0,0.1899999999999995,0.1899999999999995,0.4166666666666667,1.4900192465277007,9.0,112.54650000000001,0.0,32.1915,0.1899999999999995,4.0,44.63991349921382,15.561182923866062,7.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,3.065,2.5665,0.29166666666666663,0.0063052702541936,-2.5700000000000003,-8.307500000000001,2.62,2.9405,30.433,4.0,0.8449999999999998,0.8449999999999998,0.75,1.0083732334527618,9.0,108.748,0.0,28.333499999999994,1.2169999999999992,7.0,39.185040434777164,28.072967853865137,7.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,4.3934999999999995,2.3914999999999997,0.05277777777777778,0.00042326370528952454,-5.0685,-12.335,-1.8175,-3.175,30.076300000000003,7.0,2.9025000000000025,2.1985,1.0,0.1460534976833054,9.0,149.23,0.0,0.20999999999999996,31.165,2.0,16.675186844519576,43.808510604146825,5.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,3.45,3.0225,0.75,0.004976232917409389,-1.419,-8.440000000000001,3.3465000000000003,3.0599999999999996,33.592150000000004,4.0,0.5699999999999994,0.5699999999999994,0.4166666666666667,2.6422050567471667,9.0,103.44300000000001,0.0,34.6315,0.5699999999999994,7.0,36.50982553373778,24.299890263627546,7.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,3.735,2.753,0.25,0.004928021751268419,-2.436,-8.68,2.48,3.4724999999999993,33.4507,7.0,0.1899999999999995,0.1899999999999995,0.4166666666666667,1.4900192465277007,9.0,112.54650000000001,0.0,32.1915,0.1899999999999995,4.0,44.63991349921382,15.561182923866062,7.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,3.5069999999999997,3.024,0.09545454545454546,0.0005653433350207345,-4.6155,-11.45,-3.3701499999999998,-3.0650000000000004,33.509299999999996,4.0,2.04435,2.04435,1.0,0.28806101360355896,9.5,137.37600000000003,0.0,0.6200000000000001,34.65965,2.0,24.913084425437752,38.374785142419,5.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,4.3934999999999995,2.3914999999999997,0.05277777777777778,0.00042326370528952454,-5.0685,-12.335,-1.8175,-3.175,30.076300000000003,7.0,2.9025000000000025,2.1985,1.0,0.1460534976833054,9.0,149.23,0.0,0.20999999999999996,31.165,2.0,16.675186844519576,43.808510604146825,5.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,3.4795,2.8805,0.06020066889632107,0.00042103804177519777,-5.355,-12.059999999999999,-2.4195,-3.2589999999999995,31.163249999999998,9.0,2.3804999999999987,2.0385,1.0,0.16349542756161858,9.0,149.089,0.0,0.33499999999999996,32.5665,2.0,16.85731517805273,46.03789951338587,5.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,3.065,2.5665,0.29166666666666663,0.0063052702541936,-2.5700000000000003,-8.307500000000001,2.62,2.9405,30.433,4.0,0.8449999999999998,0.8449999999999998,0.75,1.0083732334527618,9.0,108.748,0.0,28.333499999999994,1.2169999999999992,7.0,39.185040434777164,28.072967853865137,7.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,4.814500000000001,2.366,0.11805555555555555,0.00411550512321111,-3.9364999999999997,-9.207,1.1465000000000003,3.133,29.252900000000004,4.0,0.258,0.258,0.4166666666666667,0.7068711997757167,9.0,118.8065,0.0,28.393000000000004,0.258,7.0,37.076149702605576,13.341806757134066,7.0
