response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.9966940499999999,9.436294499999999,0.5,0.00014116318745441067,-0.96768403,-10.718926499999998,-0.051369659999999984,1.988931000000001,214.40255849,5.0,2.21868784,0.6807443400000002,1.0,8.761294125336121,21.0,263.93937196,21.0,43.138319270000004,6.082635510000001,5.0,39.6536625268747,35.259842424406735,21.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,1.8021889999999998,9.4531475,0.5,9.239011742167311e-05,-0.9499992749999999,-11.169635,-0.10257147499999997,1.2745609999999994,211.70100593,21.0,2.2560765249999997,0.7223402750000001,1.0,9.013421078951868,21.0,265.840309563,21.0,41.745210361999995,6.008652074999998,5.0,39.06269134197889,36.29710958851318,21.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,1.9879061999999998,9.387896000000001,1.0,3.361346212672754e-05,-0.83549115,-12.406283,0.22458655,-1.6449895000000003,214.7088773,5.0,5.000969000000001,5.000969000000001,1.0,6.50475349688581,25.0,297.26385828499997,21.0,6.983928465,39.228293427,30.0,37.21508556646313,37.78037829921492,24.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,1.9006385,9.415049,0.75,0.00010138493293677646,-0.9361879,-11.0726955,-0.023718849999999958,1.4754544999999997,211.94220969,13.0,2.09172025,0.6741264999999999,0.8125,9.763654213749529,21.0,263.1224829195,21.0,45.33861533550001,4.85324625,5.0,39.40095166956464,35.24206525775813,21.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.9966940499999999,9.436294499999999,0.5,0.00014116318745441067,-0.96768403,-10.718926499999998,-0.051369659999999984,1.988931000000001,214.40255849,5.0,2.21868784,0.6807443400000002,1.0,8.761294125336121,21.0,263.93937196,21.0,43.138319270000004,6.082635510000001,5.0,39.6536625268747,35.259842424406735,21.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,1.9156865,9.43169975,0.5,2.870812246094469e-05,-0.98771305,-12.638024999999999,-0.11810686999999997,-1.4652249999999993,212.08880600999998,5.0,4.62673063,4.62673063,1.0,5.003416554200174,21.0,305.76850712,21.0,4.440361000000001,47.2687825245,30.0,33.684393952127024,40.10021364730115,24.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,1.9879061999999998,9.387896000000001,1.0,3.361346212672754e-05,-0.83549115,-12.406283,0.22458655,-1.6449895000000003,214.7088773,5.0,5.000969000000001,5.000969000000001,1.0,6.50475349688581,25.0,297.26385828499997,21.0,6.983928465,39.228293427,30.0,37.21508556646313,37.78037829921492,24.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,2.0239075499999997,9.38842875,1.0,2.642589834821708e-05,-0.8749306,-12.769168,0.16028975,-1.9668904999999999,214.80673192,5.0,4.998881,4.998881,1.0,6.253604127823141,25.5,300.139678325,21.0,5.601384505,42.953328438,30.0,35.94266036138645,39.14945233131757,16.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,1.8021889999999998,9.4531475,0.5,9.239011742167311e-05,-0.9499992749999999,-11.169635,-0.10257147499999997,1.2745609999999994,211.70100593,21.0,2.2560765249999997,0.7223402750000001,1.0,9.013421078951868,21.0,265.840309563,21.0,41.745210361999995,6.008652074999998,5.0,39.06269134197889,36.29710958851318,21.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,2.2200035,9.378812,0.5,0.00012660904323804386,-1.08799865,-10.8441655,-0.1740198500000001,1.4747392499999998,217.80909835,5.0,2.07847465,0.9109698999999991,1.0,8.507041864042794,21.0,265.65790654,21.0,38.97804945,7.184323739999999,5.0,38.43752991444045,37.445128165404256,21.0
