response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.872637,3.3090408,1.0,0.0003598174698210298,-0.31491312,-11.999437499999999,1.1875199799999998,1.918761,64.24297702999999,13.0,2.9182584999999994,2.9182584999999994,0.8333333333333334,4.246622205868289,13.0,155.2853097325,11.0,22.3717830175,8.248085249999999,13.0,41.29246470950169,22.990290458151264,13.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,0.80292182,3.3558238,1.0,0.0005520707528027036,-0.30880313,-11.2413055,1.16198732,2.1635845,64.63901615,13.0,2.5027437500000005,2.5027437500000005,0.7777777777777778,4.440536215773072,13.0,146.821652865,11.0,20.915695235,7.22292175,13.0,37.687441679677896,22.361093211718455,13.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.8772813500000001,3.0747101,0.5,0.0001299578541359125,-1.4329657500000001,-14.034797999999999,-1.0986861650000002,-1.9411234999999998,63.65789524,13.0,3.0451669999999997,3.0451669999999997,1.0,1.93149606970471,12.0,169.96481565,8.0,7.523720849999999,21.967738136,8.0,22.370068804577333,39.67799952122178,8.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,0.753591025,3.76627945,1.0,0.0005359658175781865,-0.24370881,-11.0509045,1.47992999,2.2589680000000003,65.980115145,13.0,2.4355995000000004,2.2995012500000005,0.7222222222222222,4.526561973641876,13.0,147.7340095945,11.0,24.1941684555,7.789098000000001,13.0,40.36924289771004,21.711706265613056,13.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.872637,3.3090408,1.0,0.0003598174698210298,-0.31491312,-11.999437499999999,1.1875199799999998,1.918761,64.24297702999999,13.0,2.9182584999999994,2.9182584999999994,0.8333333333333334,4.246622205868289,13.0,155.2853097325,11.0,22.3717830175,8.248085249999999,13.0,41.29246470950169,22.990290458151264,13.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,0.716960015,3.7114264,0.5,0.00015480785475218908,-1.81780245,-13.30370075,-1.596589995,-2.2649177499999995,65.87122969,13.0,3.1812115,3.1812115,1.0,1.891773828978951,12.0,164.2627568,8.0,7.96865575,24.874875655000004,8.0,21.551882908322263,40.956602366374625,8.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.8772813500000001,3.0747101,0.5,0.0001299578541359125,-1.4329657500000001,-14.034797999999999,-1.0986861650000002,-1.9411234999999998,63.65789524,13.0,3.0451669999999997,3.0451669999999997,1.0,1.93149606970471,12.0,169.96481565,8.0,7.523720849999999,21.967738136,8.0,22.370068804577333,39.67799952122178,8.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,0.8612199,3.39642235,0.5,0.0001332815010463566,-1.4914692,-13.8843395,-1.1763248099999999,-1.839945000000001,64.23723944,13.0,2.8424378999999997,2.8424378999999997,1.0,2.183215925526847,12.0,168.68162,8.0,8.0984081,21.566258694999995,8.0,22.128120142400363,40.12134325330565,8.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,0.80292182,3.3558238,1.0,0.0005520707528027036,-0.30880313,-11.2413055,1.16198732,2.1635845,64.63901615,13.0,2.5027437500000005,2.5027437500000005,0.7777777777777778,4.440536215773072,13.0,146.821652865,11.0,20.915695235,7.22292175,13.0,37.687441679677896,22.361093211718455,13.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,0.90446385,3.0925508500000003,1.0,0.00036385357600297646,-0.36020477,-12.0545185,1.0078305800000003,1.8748474999999996,63.70888371,13.0,2.9272709999999993,2.9272709999999993,0.8333333333333334,4.22117993167058,13.0,155.55404756,11.0,21.895442390000003,7.775151399999999,13.0,39.79514013282285,22.991801159252574,13.0
True,nonsense,48.230127,nonsense_glap_phropt_soff,Human,False,False,False,False,True,nonsense_glap_phropt_soff^nonsense^invalid,0.87850963,3.08565485,0.5,0.00014406698132474584,-1.39613405,-13.866895,-1.0513582649999997,-1.8580179999999995,63.10592593,13.0,2.9202051950000003,2.9202051950000003,1.0,2.0167774365909428,12.0,167.91992770000002,8.0,8.681804750000001,21.503753349,8.0,23.520581336935347,39.85138008668568,8.0
True,consistent,12.956185,guns_weapons_dangerous,Human,False,False,True,True,False,guns_weapons_dangerous^consistent^invalid,0.8124103650000001,3.52681745,0.5,0.00016155519136725022,-1.6824146,-13.37473275,-1.419377345,-2.088389750000001,65.246341985,13.0,3.092880115,3.092880115,1.0,1.851250707083089,12.0,162.11726545,8.0,7.87713325,22.8607597425,8.0,22.78206423757442,41.226552475374106,8.0
True,violate,60.43602,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,0.85692418,2.5728094500000003,1.0,0.0005229136727992001,-0.304098085,-11.7277335,1.2323226649999999,1.9506049999999995,63.630831195,13.0,2.6572120000000004,2.6572120000000004,0.7222222222222222,4.356190776423571,13.0,150.35712137399997,11.0,21.547333025999997,7.783636500000001,13.0,40.94241499827892,21.960442003393133,13.0
True,violate,15.949493,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,0.85692418,2.5728094500000003,1.0,0.0005229136727992001,-0.304098085,-11.7277335,1.2323226649999999,1.9506049999999995,63.630831195,13.0,2.6572120000000004,2.6572120000000004,0.7222222222222222,4.356190776423571,13.0,150.35712137399997,11.0,21.547333025999997,7.783636500000001,13.0,40.94241499827892,21.960442003393133,13.0
False,violate,40.929522,politicians_dishonest_lie,Human,True,False,True,False,False,politicians_dishonest_lie^violate^valid,0.85692418,2.5728094500000003,1.0,0.0005229136727992001,-0.304098085,-11.7277335,1.2323226649999999,1.9506049999999995,63.630831195,13.0,2.6572120000000004,2.6572120000000004,0.7222222222222222,4.356190776423571,13.0,150.35712137399997,11.0,21.547333025999997,7.783636500000001,13.0,40.94241499827892,21.960442003393133,13.0
True,consistent,33.965117,computers_electronics_expensive,Human,True,True,True,True,False,computers_electronics_expensive^consistent^valid,0.7507234700000001,3.2355408,1.0,0.0006631955912445868,-0.22902603,-11.000043,1.57955832,2.6117175,64.49264469,13.0,2.4652874999999996,1.8984774999999994,0.7222222222222222,4.52602573952168,13.0,147.8227524935,11.0,25.5709247065,7.427772749999999,13.0,41.430165470500334,21.755364268303886,13.0
False,violate,39.765076,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,0.80292182,3.3558238,1.0,0.0005520707528027036,-0.30880313,-11.2413055,1.16198732,2.1635845,64.63901615,13.0,2.5027437500000005,2.5027437500000005,0.7777777777777778,4.440536215773072,13.0,146.821652865,11.0,20.915695235,7.22292175,13.0,37.687441679677896,22.361093211718455,13.0
True,consistent,22.3793,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,0.716960015,3.7114264,0.5,0.00015480785475218908,-1.81780245,-13.30370075,-1.596589995,-2.2649177499999995,65.87122969,13.0,3.1812115,3.1812115,1.0,1.891773828978951,12.0,164.2627568,8.0,7.96865575,24.874875655000004,8.0,21.551882908322263,40.956602366374625,8.0
False,violate,17.164793,librarians_happy_healthy,Human,False,True,True,False,False,librarians_happy_healthy^violate^invalid,0.82843153,2.9045293,0.5,0.00014523853227303333,-1.5777782,-13.932103999999999,-1.2889213700000002,-2.225238,63.484037335,13.0,2.98101987,2.98101987,1.0,1.8901315714134497,12.0,164.68412365,8.0,7.22950555,22.0323222455,8.0,22.28237701789436,39.792787090075564,8.0
True,nonsense,172.546467,nonsense_zeff_zaff_zom,Human,True,True,False,False,True,nonsense_zeff_zaff_zom^nonsense^valid,0.826190125,3.3383641500000003,1.0,0.0003752730410606441,-0.2988921,-11.89146675,1.2291002,1.9690327500000002,64.578556365,13.0,2.867421,2.867421,0.7777777777777778,4.438700719392093,13.0,154.29274210299997,11.0,23.070633847000003,7.497410749999999,13.0,40.623939754034595,22.04034454670912,13.0
False,violate,30.931158,gems_diamonds_transparent,Human,True,False,True,False,False,gems_diamonds_transparent^violate^valid,0.76021125,3.5893800999999996,1.0,0.00048815408004441356,-0.2503325,-11.2991575,1.4433470000000002,2.1570367500000005,64.81318300500001,13.0,2.4854147500000003,2.4854147500000003,0.7222222222222222,4.529485454724581,13.0,147.57797794700002,11.0,23.721060653000002,8.06224375,13.0,40.608537525421085,22.147881092719754,13.0
False,nonsense,35.065263,nonsense_sland_spluff_gusp,Human,True,False,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.872637,3.3090408,1.0,0.0003598174698210298,-0.31491312,-11.999437499999999,1.1875199799999998,1.918761,64.24297702999999,13.0,2.9182584999999994,2.9182584999999994,0.8333333333333334,4.246622205868289,13.0,155.2853097325,11.0,22.3717830175,8.248085249999999,13.0,41.29246470950169,22.990290458151264,13.0
True,violate,18.764769,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,0.80292182,3.3558238,1.0,0.0005520707528027036,-0.30880313,-11.2413055,1.16198732,2.1635845,64.63901615,13.0,2.5027437500000005,2.5027437500000005,0.7777777777777778,4.440536215773072,13.0,146.821652865,11.0,20.915695235,7.22292175,13.0,37.687441679677896,22.361093211718455,13.0
False,consistent,14.642097,plants_trees_tall,Human,False,True,True,True,False,plants_trees_tall^consistent^invalid,0.730118475,3.7122442500000004,0.5,0.00013679078016672123,-1.8400121999999999,-13.5924275,-1.619521165,-2.27426025,65.977934065,13.0,3.325046315,3.325046315,1.0,1.8492293367578583,12.0,165.50406805,8.0,7.5980795,24.9447712535,8.0,21.048222600063486,39.84554360065279,8.0
True,violate,37.101799,dragons_mythical_exist,Human,False,False,True,False,False,dragons_mythical_exist^violate^invalid,0.7496491999999999,2.7785035000000002,0.5,0.00015468943720704716,-1.7071033500000001,-13.6957835,-1.461802445,-2.080981499999999,63.269095475,13.0,2.9363595899999995,2.9363595899999995,1.0,2.019378182385685,12.0,165.12476145,8.0,8.051998000000001,21.815614513499995,8.0,21.918670240760562,40.2427733064133,8.0
False,violate,54.673975,librarians_happy_healthy,Human,False,True,True,False,False,librarians_happy_healthy^violate^invalid,0.82843153,2.9045293,0.5,0.00014523853227303333,-1.5777782,-13.932103999999999,-1.2889213700000002,-2.225238,63.484037335,13.0,2.98101987,2.98101987,1.0,1.8901315714134497,12.0,164.68412365,8.0,7.22950555,22.0323222455,8.0,22.28237701789436,39.792787090075564,8.0
True,nonsense,26.465072,nonsense_zeff_zaff_zom,Human,True,True,False,False,True,nonsense_zeff_zaff_zom^nonsense^valid,0.826190125,3.3383641500000003,1.0,0.0003752730410606441,-0.2988921,-11.89146675,1.2291002,1.9690327500000002,64.578556365,13.0,2.867421,2.867421,0.7777777777777778,4.438700719392093,13.0,154.29274210299997,11.0,23.070633847000003,7.497410749999999,13.0,40.623939754034595,22.04034454670912,13.0
True,consistent,12.559504,food_vegetables_healthy,Human,True,True,True,True,False,food_vegetables_healthy^consistent^valid,0.7606136,3.3383755500000003,1.0,0.0005669087190239791,-0.24247479500000002,-11.1414715,1.497656805,2.418847500000001,65.30056738000002,13.0,2.4084665000000003,1.993214,0.7222222222222222,4.528359460105362,13.0,146.699753749,11.0,23.619699101000002,7.8409485,13.0,39.50832733759715,22.534533309605877,13.0
True,consistent,18.198757,whales_mammals_big,Human,True,True,True,True,False,whales_mammals_big^consistent^valid,0.7600514199999999,3.2517326,1.0,0.0005659421817598978,-0.244833055,-11.2161765,1.4792661950000001,2.2964579999999994,64.402853575,13.0,2.48740425,2.2691805,0.7222222222222222,4.526662934854758,13.0,148.5456935495,11.0,23.279946400500002,7.609150999999999,13.0,40.13314079630912,22.142916272990515,13.0
True,consistent,4.658928,dragons_mythical_exist,Human,False,False,True,True,False,dragons_mythical_exist^consistent^invalid,0.8439043150000001,2.9684752,0.5,0.00015748787793340695,-1.4308790999999998,-13.560780000000001,-1.1025934099999999,-1.9984345000000001,65.02149115,13.0,2.6834890499999995,2.6834890499999995,1.0,2.105324124709144,12.0,161.41969404999998,8.0,8.81267335,17.8095341215,8.0,23.154700330327426,36.973125524637055,8.0
False,violate,11.593391,dragons_mythical_exist,Human,False,True,True,False,False,dragons_mythical_exist^violate^invalid,0.7496491999999999,2.7785035000000002,0.5,0.00015468943720704716,-1.7071033500000001,-13.6957835,-1.461802445,-2.080981499999999,63.269095475,13.0,2.9363595899999995,2.9363595899999995,1.0,2.019378182385685,12.0,165.12476145,8.0,8.051998000000001,21.815614513499995,8.0,21.918670240760562,40.2427733064133,8.0
True,nonsense,21.898993,nonsense_sneb_jing_omp,Human,True,True,False,False,True,nonsense_sneb_jing_omp^nonsense^valid,0.87637675,2.9196453499999997,1.0,0.0003549313610474889,-0.378000965,-12.2291775,0.918018335,1.8000554999999991,62.32289851,13.0,3.1921244999999994,3.1921244999999994,0.8333333333333334,4.243235111391919,13.0,156.55068115299997,11.0,20.553673847,8.745690800000002,13.0,38.25296620955978,23.06310768422737,13.0
False,consistent,17.359894,food_vegetables_healthy,Human,False,True,True,True,False,food_vegetables_healthy^consistent^invalid,0.80010553,3.44269365,0.5,0.00014042260272500496,-1.7151735499999998,-13.588034,-1.4599838099999998,-2.4291935000000002,65.68340365999998,13.0,3.181011405,3.181011405,1.0,1.8247961292316957,12.0,162.38700754999996,8.0,8.003593499999997,23.2718609715,8.0,22.59369901339862,39.5109209343055,8.0
True,nonsense,19.826118,nonsense_shiff_yot_plusk,Human,True,True,False,False,True,nonsense_shiff_yot_plusk^nonsense^valid,0.85954905,3.3951676,1.0,0.00030728071375896084,-0.349083845,-12.270569,1.0218831050000001,1.6701089999999992,63.39859931499999,13.0,3.2967174999999997,3.2967174999999997,0.8333333333333334,4.2866594849637885,13.0,157.85406354599996,11.0,20.601034104,9.09310645,13.0,40.16672640586064,23.439003582831603,13.0
False,nonsense,25.790255,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.8772813500000001,3.0747101,0.5,0.0001299578541359125,-1.4329657500000001,-14.034797999999999,-1.0986861650000002,-1.9411234999999998,63.65789524,13.0,3.0451669999999997,3.0451669999999997,1.0,1.93149606970471,12.0,169.96481565,8.0,7.523720849999999,21.967738136,8.0,22.370068804577333,39.67799952122178,8.0
False,violate,54.031189,politicians_dishonest_lie,Human,True,False,True,False,False,politicians_dishonest_lie^violate^valid,0.85692418,2.5728094500000003,1.0,0.0005229136727992001,-0.304098085,-11.7277335,1.2323226649999999,1.9506049999999995,63.630831195,13.0,2.6572120000000004,2.6572120000000004,0.7222222222222222,4.356190776423571,13.0,150.35712137399997,11.0,21.547333025999997,7.783636500000001,13.0,40.94241499827892,21.960442003393133,13.0
True,consistent,22.631492,famous_wealthy_old,Human,True,True,True,True,False,famous_wealthy_old^consistent^valid,0.846912205,2.5031982,1.0,0.0004996552466172478,-0.31150541,-11.814615,1.18588639,2.0049155,63.99374635,13.0,2.634410000000001,2.634410000000001,0.7222222222222222,4.270966980637006,13.0,151.897600068,11.0,20.442675282000003,7.925144250000001,13.0,39.76283450495063,22.26409818257627,13.0
False,nonsense,20.799038,nonsense_gick_criff_riff,Human,False,True,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,0.8612199,3.39642235,0.5,0.0001332815010463566,-1.4914692,-13.8843395,-1.1763248099999999,-1.839945000000001,64.23723944,13.0,2.8424378999999997,2.8424378999999997,1.0,2.183215925526847,12.0,168.68162,8.0,8.0984081,21.566258694999995,8.0,22.128120142400363,40.12134325330565,8.0
False,violate,14.764631,food_vegetables_healthy,Human,True,False,True,False,False,food_vegetables_healthy^violate^valid,0.75775912,3.3562648,1.0,0.0005377323044018613,-0.238601935,-11.2282355,1.519996665,2.310215499999999,65.00056803500001,13.0,2.382694,2.1047494999999996,0.7222222222222222,4.530185999346359,13.0,146.082557565,11.0,23.565857535,7.447397499999999,13.0,40.36793884787534,22.174123722577942,13.0
False,consistent,31.799148,politicians_dishonest_lie,Human,True,False,True,True,False,politicians_dishonest_lie^consistent^valid,0.828406695,2.4133433,1.0,0.0005875726571122693,-0.290245015,-11.5877655,1.2799110850000002,2.1282489999999994,64.270376835,13.0,2.564828000000001,2.564828000000001,0.7222222222222222,4.3578564468325025,13.0,150.69450604499997,11.0,22.023117855,7.810317500000001,13.0,40.575119426214044,22.10061312816027,13.0
True,violate,25.764495,plants_trees_tall,Human,True,True,True,False,False,plants_trees_tall^violate^valid,0.717500975,3.70768095,1.0,0.00046048168249660784,-0.21909362,-11.383641,1.61033538,2.1576474999999995,65.30035196,13.0,2.4152125,2.2526029999999997,0.7222222222222222,4.529433268546775,13.0,147.506923767,11.0,24.989632233000002,7.416682999999999,13.0,40.59510008805473,21.21236129941633,13.0
