response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,2.3280000000000003,0.16675,1.0,0.0014256797128723736,-1.071,-67.405,0.5935,19.269999999999996,28.202335195000003,34.0,1.508,1.508,1.0,1.8688229155319913,46.0,2897.8045,38.0,733.2740000000001,1.508,46.0,426.76682275495875,39.13601252319099,15.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,2.383,0.19669999999999999,1.0,0.001522126436115867,-1.2115,-65.575,0.25,19.705,25.962376655,34.0,1.8517499999999998,1.8517499999999998,1.0,1.873025661910384,46.0,2900.782,38.0,728.5395,1.9377499999999996,46.0,413.7693334966227,39.128071382581965,15.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.4859999999999998,0.2842,0.5,0.0002776235638741914,-1.838,-87.85,-0.5935,-19.47,31.721129165,10.0,18.8765,18.8765,1.0,1.2651442103581703,45.0,3621.43735,34.5,1.5081499999999999,735.8124999999999,41.5,38.52488996327879,426.4768848059834,44.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,2.1875,0.27505,1.0,0.0015337459392194362,-0.9292,-65.63,0.9218000000000001,20.0,28.2689521,45.0,1.157,1.157,1.0,1.9601230211975313,46.0,2890.3687,38.0,756.8143,1.157,46.0,443.4199988293119,37.51256716911914,15.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,2.3280000000000003,0.16675,1.0,0.0014256797128723736,-1.071,-67.405,0.5935,19.269999999999996,28.202335195000003,34.0,1.508,1.508,1.0,1.8688229155319913,46.0,2897.8045,38.0,733.2740000000001,1.508,46.0,426.76682275495875,39.13601252319099,15.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,2.1775,0.27355,0.3333333333333333,0.00028047577123560687,-1.9859999999999998,-85.88,-1.0707499999999999,-19.93,28.975203125,27.5,19.259249999999998,19.259249999999998,1.0,1.3241737484068965,45.0,3644.6209999999996,38.0,1.0855,753.9222500000003,42.0,36.045873025329854,441.19052360332716,44.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.4859999999999998,0.2842,0.5,0.0002776235638741914,-1.838,-87.85,-0.5935,-19.47,31.721129165,10.0,18.8765,18.8765,1.0,1.2651442103581703,45.0,3621.43735,34.5,1.5081499999999999,735.8124999999999,41.5,38.52488996327879,426.4768848059834,44.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,2.366,0.18825,0.375,0.000275902019576902,-1.893,-87.58,-0.77325,-19.78,29.115247325,10.0,19.00675,19.00675,1.0,1.123924838802182,45.0,3644.495,38.0,1.4525000000000001,738.0942500000001,40.0,39.426036788912036,424.29514274039843,44.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,2.383,0.19669999999999999,1.0,0.001522126436115867,-1.2115,-65.575,0.25,19.705,25.962376655,34.0,1.8517499999999998,1.8517499999999998,1.0,1.873025661910384,46.0,2900.782,38.0,728.5395,1.9377499999999996,46.0,413.7693334966227,39.128071382581965,15.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,2.377,0.30295,1.0,0.0014388489208633094,-1.08615,-67.65,0.67935,19.550000000000004,30.5621579,42.0,1.555,1.555,1.0,1.8682700568420536,46.0,2875.96115,15.5,738.8278500000001,1.555,46.0,431.6265418574469,38.980642380840436,15.0
True,nonsense,48.230127,nonsense_glap_phropt_soff,Human,False,False,False,False,True,nonsense_glap_phropt_soff^nonsense^invalid,2.464,0.21295,0.25,0.00027754702353734336,-2.2175000000000002,-88.15,-0.9530000000000001,-19.5,29.94958785,17.0,18.547,18.547,1.0,0.9518636960421522,45.0,3645.3735,38.0,1.8705,730.0509999999997,40.0,30.820688821334787,425.531198539543,40.0
True,consistent,12.956185,guns_weapons_dangerous,Human,False,False,True,True,False,guns_weapons_dangerous^consistent^invalid,2.3865,0.2891,0.5,0.00028019160740955674,-1.6099999999999999,-86.05,-0.58615,-19.724999999999994,28.943581985,10.0,19.13885,19.13885,1.0,1.7821473792878288,45.0,3643.078,38.0,1.484,738.1296500000002,40.5,38.079927138935936,422.195919483751,40.0
True,violate,60.43602,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,2.5235000000000003,0.15735,1.0,0.0014914317745035235,-1.159,-65.725,0.8745,19.675000000000004,27.28821949,42.0,2.5625,2.5625,1.0,1.6705393413714915,46.0,2905.2304999999997,0.0,733.6645000000001,2.5625,46.0,423.88634663252515,33.001481402716394,3.0
True,violate,15.949493,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,2.5235000000000003,0.15735,1.0,0.0014914317745035235,-1.159,-65.725,0.8745,19.675000000000004,27.28821949,42.0,2.5625,2.5625,1.0,1.6705393413714915,46.0,2905.2304999999997,0.0,733.6645000000001,2.5625,46.0,423.88634663252515,33.001481402716394,3.0
False,violate,40.929522,politicians_dishonest_lie,Human,True,False,True,False,False,politicians_dishonest_lie^violate^valid,2.5235000000000003,0.15735,1.0,0.0014914317745035235,-1.159,-65.725,0.8745,19.675000000000004,27.28821949,42.0,2.5625,2.5625,1.0,1.6705393413714915,46.0,2905.2304999999997,0.0,733.6645000000001,2.5625,46.0,423.88634663252515,33.001481402716394,3.0
True,consistent,33.965117,computers_electronics_expensive,Human,True,True,True,True,False,computers_electronics_expensive^consistent^valid,2.3885,0.3349,1.0,0.001504898563722093,-1.0274999999999999,-65.02,0.836,19.655,29.11000473,22.0,1.39865,1.39865,1.0,1.9000836742500435,46.0,2896.0119999999997,38.0,744.0954999999999,1.39865,46.0,428.4735637686796,33.40250900347233,15.0
False,violate,39.765076,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,2.383,0.19669999999999999,1.0,0.001522126436115867,-1.2115,-65.575,0.25,19.705,25.962376655,34.0,1.8517499999999998,1.8517499999999998,1.0,1.873025661910384,46.0,2900.782,38.0,728.5395,1.9377499999999996,46.0,413.7693334966227,39.128071382581965,15.0
True,consistent,22.3793,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,2.1775,0.27355,0.3333333333333333,0.00028047577123560687,-1.9859999999999998,-85.88,-1.0707499999999999,-19.93,28.975203125,27.5,19.259249999999998,19.259249999999998,1.0,1.3241737484068965,45.0,3644.6209999999996,38.0,1.0855,753.9222500000003,42.0,36.045873025329854,441.19052360332716,44.0
False,violate,17.164793,librarians_happy_healthy,Human,False,True,True,False,False,librarians_happy_healthy^violate^invalid,2.392,0.15555000000000002,0.5,0.0002923549251185061,-1.8165,-85.38,-0.8277000000000001,-19.200000000000003,28.634302985,10.0,18.552300000000002,18.552300000000002,1.0,1.777358921664593,45.0,3645.6475,38.0,1.5385,740.3246999999999,39.0,40.432835311343666,425.29020218540825,40.0
True,nonsense,172.546467,nonsense_zeff_zaff_zom,Human,True,True,False,False,True,nonsense_zeff_zaff_zom^nonsense^valid,2.2175000000000002,0.17865,1.0,0.0014338162741744506,-1.056,-68.62,0.391,20.060000000000002,27.493340715,34.0,1.18005,1.18005,1.0,1.9733374094967142,46.0,2904.307,38.0,737.3120000000001,1.18005,46.0,431.15197238931177,38.504173944298714,15.0
