response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.2574999999999998,6.0169999999999995,1.0,0.006789100616772531,-0.235,-7.134,2.4535,3.4985000000000004,100.96199999999999,21.0,0.0,0.0,0.041666666666666664,7.7373257057310365,15.0,139.26945,0.0,117.33204999999998,0.0,16.0,71.89563440431502,50.90478290577139,16.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,1.159,5.182,1.0,0.008149473265752336,-0.2648,-7.119,1.8162,3.3659999999999997,93.9865,21.0,0.0,0.0,0.041666666666666664,6.521371565416613,16.0,139.7848,0.0,109.4412,0.0,16.0,61.02732031340186,50.961406690983594,16.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.444,6.1875,0.5,0.0004103589546787317,-1.9895,-10.383,-1.332,-3.2365,103.39850000000001,21.0,8.741000000000001,3.6855,1.0,1.270936151094668,21.0,254.23799999999997,0.0,0.0,110.2063,0.0,51.54836056208572,67.19171702790607,21.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,1.1035,5.539,1.0,0.007277442574362232,-0.20085,-7.1625,2.42415,3.3274999999999997,95.878,21.0,0.0,0.0,0.041666666666666664,7.329515905079402,15.5,137.14065,0.0,111.95134999999999,0.0,16.0,68.04383594195313,50.66723922146653,16.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.2574999999999998,6.0169999999999995,1.0,0.006789100616772531,-0.235,-7.134,2.4535,3.4985000000000004,100.96199999999999,21.0,0.0,0.0,0.041666666666666664,7.7373257057310365,15.0,139.26945,0.0,117.33204999999998,0.0,16.0,71.89563440431502,50.90478290577139,16.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,1.238,5.6825,0.5,0.0004218887594175569,-2.705,-10.47,-2.4806500000000002,-3.2725000000000004,97.4485,21.0,7.71435,2.49435,1.0,1.441938236549792,21.0,250.3545,0.0,0.0,111.70270000000002,0.0,50.283992870335155,67.43892818773494,21.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.444,6.1875,0.5,0.0004103589546787317,-1.9895,-10.383,-1.332,-3.2365,103.39850000000001,21.0,8.741000000000001,3.6855,1.0,1.270936151094668,21.0,254.23799999999997,0.0,0.0,110.2063,0.0,51.54836056208572,67.19171702790607,21.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,2.5149999999999997,6.42,0.18333333333333335,0.0002899694689343044,-4.005,-10.77,-2.9863,-3.3224999999999993,109.7915,21.0,7.1937000000000015,2.1822,1.0,0.4060863173437979,21.5,267.4615,0.0,0.0,118.3101,0.0,40.26365448967306,75.44774112543182,5.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,1.159,5.182,1.0,0.008149473265752336,-0.2648,-7.119,1.8162,3.3659999999999997,93.9865,21.0,0.0,0.0,0.041666666666666664,6.521371565416613,16.0,139.7848,0.0,109.4412,0.0,16.0,61.02732031340186,50.961406690983594,16.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,1.6955,6.0015,1.0,0.008231707317073171,-0.3012,-6.937,2.5153,3.428,99.31649999999999,21.0,0.0,0.0,0.041666666666666664,8.810081444970725,15.0,137.80325,0.0,117.43875,0.0,16.0,73.45209796368462,41.157895975646284,16.0
