response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.0242096045,1.3298401,1.0,6.173392907088416e-05,-0.0037439155,-24.503781500000002,5.7418403845,7.0406794999999995,19.97775255502431,29.0,31.706005000000005,29.872717499999993,0.9565217391304348,12.417925597696616,30.0,2399.9879440268846,8.0,110.28293531311522,330.817880948,14.0,343.59869171448247,276.23415730837576,32.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,0.0515693515,1.3295056,1.0,7.809001986211155e-05,-0.00911311985,-23.564777,4.72706213015,7.358421499999999,20.089013881625704,32.0,29.938755,29.938755,0.9782608695652174,10.34988276750899,31.0,2407.7577407624503,8.0,94.92469948755021,339.19336510845005,14.0,333.1175195236149,306.1417635273133,32.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.349116685,1.1643162,0.5,1.1025032333695438e-05,-2.2293542,-32.270856499999994,-2.108659715,-6.877636499999998,17.09409943811374,32.0,10.352102351101152,10.352102351101152,1.0,10.605767222409462,34.0,2177.7520653135643,8.0,360.902595836435,87.38776573804114,34.0,318.0931510625759,333.4189670604221,34.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,0.0076111695,1.2062876,1.0,8.966324589552283e-05,-0.0009555401799999999,-23.0997585,6.95720295982,7.828758499999999,20.087992797612507,32.0,28.91576,28.725322000000006,0.9347826086956522,11.987231266639592,31.0,2384.6068945590773,8.0,123.20800517092256,310.87092495999997,14.0,373.9392553965519,277.3806509912143,32.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,0.0242096045,1.3298401,1.0,6.173392907088416e-05,-0.0037439155,-24.503781500000002,5.7418403845,7.0406794999999995,19.97775255502431,29.0,31.706005000000005,29.872717499999993,0.9565217391304348,12.417925597696616,30.0,2399.9879440268846,8.0,110.28293531311522,330.817880948,14.0,343.59869171448247,276.23415730837576,32.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,0.0029610937,1.27121705,0.5,1.2099688110876822e-05,-8.11446235,-30.8656665,-8.114132263575,-7.9388115,20.588891523308007,29.5,6.615508819192575,6.615508819192575,1.0,8.09328441840762,34.0,2201.069556845,8.0,307.447840725,134.37432183557982,34.0,273.1889737464788,382.20804792398087,34.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,0.349116685,1.1643162,0.5,1.1025032333695438e-05,-2.2293542,-32.270856499999994,-2.108659715,-6.877636499999998,17.09409943811374,32.0,10.352102351101152,10.352102351101152,1.0,10.605767222409462,34.0,2177.7520653135643,8.0,360.902595836435,87.38776573804114,34.0,318.0931510625759,333.4189670604221,34.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,0.33315311999999997,1.1871888,0.5,1.0608883140419839e-05,-2.3432342999999998,-32.256744,-2.225221607,-7.113286499999997,16.348128438272163,32.0,8.9683225168035,8.9683225168035,1.0,10.613075979516768,34.0,2159.785291374925,5.0,371.2028998500749,75.810711770163,34.0,328.6710492171047,339.52166904948865,34.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,0.0515693515,1.3295056,1.0,7.809001986211155e-05,-0.00911311985,-23.564777,4.72706213015,7.358421499999999,20.089013881625704,32.0,29.938755,29.938755,0.9782608695652174,10.34988276750899,31.0,2407.7577407624503,8.0,94.92469948755021,339.19336510845005,14.0,333.1175195236149,306.1417635273133,32.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,0.044996399500000006,1.20348225,1.0,6.939574567554932e-05,-0.0076897183000000004,-24.2864275,4.8676319817,7.3352900000000005,17.748395443173845,32.0,31.235763,29.223245,0.9782608695652174,11.253626052032509,31.0,2415.661194166214,8.0,114.78842913878552,324.7564110264999,14.0,357.2751138014488,291.10697937882196,32.0
