response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.96508085,8.494637,1.0,0.005373563218390805,-0.529435875,-7.77383235,2.0144457749999995,0.9255604000000002,431.83229940499996,43.0,2.4015580000000005,2.4015580000000005,0.7,34.081831389212745,44.0,429.6588912875,43.0,86.31868180750001,42.80817558000001,45.0,102.54490192822028,75.58250879504638,45.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,1.9801266499999999,8.53498025,1.0,0.005100981257463267,-0.5620685000000001,-7.80034225,1.64379125,0.4880532500000001,436.24242832,45.0,2.808229,2.808229,0.725,32.860226274335666,45.0,436.0039018,43.0,67.47592025,53.80971354999999,45.0,99.530373341191,80.59468305584086,45.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.0899657,8.489719999999998,0.5,0.002109714031378658,-2.40536225,-8.4269585,-1.80869438,-0.6339447999999996,436.22716862500005,45.0,1.6257649100000002,1.6257649100000002,1.0,18.139576832753974,51.0,472.540034765,44.5,44.30466649,85.14713097449999,27.5,75.86002187678824,101.3939925813079,51.0
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,1.9525488,8.5681005,1.0,0.0040746887966804975,-0.5283949299999999,-7.9475375,1.9612302700000002,0.5953664999999999,433.82757912,45.0,2.9957414999999994,2.9957414999999994,0.7,33.82857575270048,45.0,433.71635609000003,43.0,82.3777796,51.914235409999996,45.0,99.62461458086227,75.55843799360903,45.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,1.96508085,8.494637,1.0,0.005373563218390805,-0.529435875,-7.77383235,2.0144457749999995,0.9255604000000002,431.83229940499996,43.0,2.4015580000000005,2.4015580000000005,0.7,34.081831389212745,44.0,429.6588912875,43.0,86.31868180750001,42.80817558000001,45.0,102.54490192822028,75.58250879504638,45.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,1.91951095,8.5270315,0.5,0.0020194763729246487,-2.4160249499999997,-8.467250499999999,-1.89987421,-0.4611467499999993,431.47133329999997,43.0,1.505818505,1.505818505,1.0,18.157539757004244,51.0,461.147636215,43.0,52.601510485000006,79.74642024799999,46.0,77.15790927984634,99.31192115407242,46.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,2.0899657,8.489719999999998,0.5,0.002109714031378658,-2.40536225,-8.4269585,-1.80869438,-0.6339447999999996,436.22716862500005,45.0,1.6257649100000002,1.6257649100000002,1.0,18.139576832753974,51.0,472.540034765,44.5,44.30466649,85.14713097449999,27.5,75.86002187678824,101.3939925813079,51.0
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,2.06857775,8.5233655,0.5,0.0015163220166737941,-2.26336015,-8.6346005,-1.66048807,-0.6865342499999993,438.259357735,45.0,1.53175411,1.53175411,1.0,19.584713140877632,51.0,463.294778975,44.5,46.65547913499999,72.873627785,46.0,79.77904320855748,99.81087611621749,46.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,1.9801266499999999,8.53498025,1.0,0.005100981257463267,-0.5620685000000001,-7.80034225,1.64379125,0.4880532500000001,436.24242832,45.0,2.808229,2.808229,0.725,32.860226274335666,45.0,436.0039018,43.0,67.47592025,53.80971354999999,45.0,99.530373341191,80.59468305584086,45.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,2.0505941,8.560665499999999,1.0,0.004566068851783138,-0.5724268800000001,-7.8623273000000005,1.88264792,0.5626781999999992,438.18842137,45.0,2.651767199999999,2.651767199999999,0.7124999999999999,33.29352921934983,45.0,432.4323957375,43.0,80.18423157749999,48.70521707500001,45.0,101.4892128290498,77.26883451545385,45.0
True,nonsense,48.230127,nonsense_glap_phropt_soff,Human,False,False,False,False,True,nonsense_glap_phropt_soff^nonsense^invalid,2.01644315,8.7318355,0.5,0.0017079431755199674,-2.53669365,-8.5000155,-1.9876703500000001,-0.7860871499999997,439.70413031,45.0,1.6238938199999997,1.6238938199999997,1.0,18.107850647337134,51.0,468.71708287,46.0,45.81813912,86.113293108,46.0,76.89048340487315,102.82916894167873,46.0
True,consistent,12.956185,guns_weapons_dangerous,Human,False,False,True,True,False,guns_weapons_dangerous^consistent^invalid,2.0031664,8.407748000000002,0.5,0.002017736555202994,-2.1946458499999997,-8.489998,-1.624525015,-0.4956594999999999,432.27472999,43.0,1.481324655,1.481324655,1.0,19.676006372905228,51.0,457.66968947,43.0,50.46579562999999,67.68993170500002,46.0,79.67518289243228,98.4156308411398,46.0
True,violate,60.43602,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,1.9546909000000001,8.406022,1.0,0.007205128205128205,-0.543032235,-7.6102902,1.767418765,0.8661593000000001,433.17817978500005,43.0,2.9706105000000003,2.9706105000000003,0.725,32.66378817140406,45.0,430.37311728,43.0,72.81183147,52.01827365500001,45.0,100.34516034436055,77.75901950159783,45.0
True,violate,15.949493,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,1.9546909000000001,8.406022,1.0,0.007205128205128205,-0.543032235,-7.6102902,1.767418765,0.8661593000000001,433.17817978500005,43.0,2.9706105000000003,2.9706105000000003,0.725,32.66378817140406,45.0,430.37311728,43.0,72.81183147,52.01827365500001,45.0,100.34516034436055,77.75901950159783,45.0
False,violate,40.929522,politicians_dishonest_lie,Human,True,False,True,False,False,politicians_dishonest_lie^violate^valid,1.9546909000000001,8.406022,1.0,0.007205128205128205,-0.543032235,-7.6102902,1.767418765,0.8661593000000001,433.17817978500005,43.0,2.9706105000000003,2.9706105000000003,0.725,32.66378817140406,45.0,430.37311728,43.0,72.81183147,52.01827365500001,45.0,100.34516034436055,77.75901950159783,45.0
True,consistent,33.965117,computers_electronics_expensive,Human,True,True,True,True,False,computers_electronics_expensive^consistent^valid,1.9248921,8.538343999999999,1.0,0.005132325876772337,-0.52644065,-7.80381335,1.90101715,0.71447715,432.55180736500006,43.0,2.746595,2.746595,0.7124999999999999,33.122653878581346,45.0,426.134763738,43.0,81.455443842,45.27575347999999,45.0,100.67449344259613,76.62204051722583,45.0
