response_correct,syllogism_condition,rt,syllogism_name,subject,is_valid,answer_with_valid,is_realistic,is_consistent,is_nonsense,unique_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
True,nonsense,35.699013,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,6.78348535,6.5060627,0.06904761904761905,0.013793759512937594,-4.6236165,-6.2190232,1.9084089999999998,1.3639651500000007,70.42413735,8.0,0.0,0.0,0.08333333333333333,4.24959004751361,6.0,58.76168097,6.0,22.458991830000002,0.0,6.5,10.690146971084143,0.0,5.0
False,violate,197.794977,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,6.48343315,6.2991987,0.07142857142857142,0.010205144225762783,-4.51195335,-6.387707,1.59619145,1.4434542000000001,68.9133758,8.0,0.0,0.0,0.08333333333333333,4.205102274473268,6.0,59.566164199999996,6.0,22.0102812,0.0,6.0,8.709453465091162,0.0,0.0
False,nonsense,53.098138,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,6.7120135,6.5231946999999995,0.016001024065540194,0.003401360544217687,-6.3623347500000005,-7.6286695,-2.00212095,-1.3144179999999999,69.8634525,8.0,0.8520413999999998,0.8520413999999998,1.0,0.9856656071823022,8.0,81.17559270000001,0.0,0.0,22.773455765,0.0,1.768271155567925e-15,11.793987853568831,6.5
False,consistent,30.560626,gems_diamonds_transparent,Human,True,False,True,True,False,gems_diamonds_transparent^consistent^valid,6.44119135,6.296317,0.07142857142857142,0.013072453861927546,-4.4972115,-6.14343585,1.8879928500000003,1.4830739999999998,68.8472311,8.0,0.0,0.0,0.08333333333333333,4.233556085344675,6.0,58.973910515,6.0,23.163152535000002,0.0,6.0,4.0981774748137685,0.0,0.0
True,nonsense,47.365121,nonsense_sland_spluff_gusp,Human,True,True,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,6.78348535,6.5060627,0.06904761904761905,0.013793759512937594,-4.6236165,-6.2190232,1.9084089999999998,1.3639651500000007,70.42413735,8.0,0.0,0.0,0.08333333333333333,4.24959004751361,6.0,58.76168097,6.0,22.458991830000002,0.0,6.5,10.690146971084143,0.0,5.0
True,consistent,14.132236,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,6.4679161999999994,6.28759485,0.013435374149659864,0.0035089447310424644,-6.6082792,-7.6733095,-2.0089684,-1.4442087999999997,69.9610065,8.0,0.5890672999999997,0.5890672999999997,1.0,0.8466426575146375,8.0,83.04690445,0.0,0.0,23.274048465000003,0.0,2.0308195454351643e-15,4.093566946761465,7.0
False,nonsense,19.298922,nonsense_nept_bript_jeft,Human,False,True,False,False,True,nonsense_nept_bript_jeft^nonsense^invalid,6.7120135,6.5231946999999995,0.016001024065540194,0.003401360544217687,-6.3623347500000005,-7.6286695,-2.00212095,-1.3144179999999999,69.8634525,8.0,0.8520413999999998,0.8520413999999998,1.0,0.9856656071823022,8.0,81.17559270000001,0.0,0.0,22.773455765,0.0,1.768271155567925e-15,11.793987853568831,6.5
True,nonsense,13.966516,nonsense_gick_criff_riff,Human,False,False,False,False,True,nonsense_gick_criff_riff^nonsense^invalid,6.77416575,6.4033365,0.017812105926860028,0.003012485481997677,-6.27927495,-7.7930495,-1.8999519500000002,-1.33152955,70.26042064999999,8.0,0.8046874499999999,0.8046874499999999,1.0,0.9588243667035962,8.0,81.99559675,0.0,0.0,22.18412904,0.0,1.922026081878513e-15,7.025303752227982,7.0
True,violate,35.59383,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,6.48343315,6.2991987,0.07142857142857142,0.010205144225762783,-4.51195335,-6.387707,1.59619145,1.4434542000000001,68.9133758,8.0,0.0,0.0,0.08333333333333333,4.205102274473268,6.0,59.566164199999996,6.0,22.0102812,0.0,6.0,8.709453465091162,0.0,0.0
True,nonsense,71.632158,nonsense_paft_usp_cesk,Human,True,True,False,False,True,nonsense_paft_usp_cesk^nonsense^valid,6.60848765,6.43326115,0.08116883116883117,0.010205144225762783,-4.415316750000001,-6.40260265,1.9637490499999997,1.4512771999999998,69.9446505,8.0,0.0,0.0,0.08333333333333333,4.230910783702164,6.0,59.68671201,6.0,23.09536234,0.0,6.0,10.336150785700415,0.0,5.0
True,nonsense,48.230127,nonsense_glap_phropt_soff,Human,False,False,False,False,True,nonsense_glap_phropt_soff^nonsense^invalid,6.835217,6.48248985,0.017879948914431672,0.0032682879938479284,-6.2467933,-7.6869061,-1.7169495499999998,-1.3523528000000002,71.96260765,8.0,0.7400541000000003,0.7400541000000003,1.0,1.046556576027338,8.0,80.85321694999999,0.0,0.0,21.24006573,0.0,1.4812981591103516e-15,12.289438387742884,7.0
True,consistent,12.956185,guns_weapons_dangerous,Human,False,False,True,True,False,guns_weapons_dangerous^consistent^invalid,6.44597555,6.24617695,0.011000967117988394,0.002950776863820342,-6.76522825,-7.8805242,-1.8586807499999995,-1.4993720499999998,70.98612015,8.0,0.7220952499999997,0.6257914500000004,1.0,0.6282946795828372,8.0,85.89878935,0.0,0.0,23.510562384999997,0.0,1.4351441988087624e-15,6.165712876289506,6.0
True,violate,60.43602,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,6.37751675,6.0904122,0.06458333333333333,0.010152545866831581,-4.70822285,-6.3983282,1.8975946499999998,1.7866397999999997,69.3182278,8.0,0.0,0.0,0.08333333333333333,4.206316121655433,6.0,61.19675243500001,6.0,26.129471715,0.0,6.0,9.497890598380698,0.0,5.0
True,violate,15.949493,politicians_dishonest_lie,Human,True,True,True,False,False,politicians_dishonest_lie^violate^valid,6.37751675,6.0904122,0.06458333333333333,0.010152545866831581,-4.70822285,-6.3983282,1.8975946499999998,1.7866397999999997,69.3182278,8.0,0.0,0.0,0.08333333333333333,4.206316121655433,6.0,61.19675243500001,6.0,26.129471715,0.0,6.0,9.497890598380698,0.0,5.0
False,violate,40.929522,politicians_dishonest_lie,Human,True,False,True,False,False,politicians_dishonest_lie^violate^valid,6.37751675,6.0904122,0.06458333333333333,0.010152545866831581,-4.70822285,-6.3983282,1.8975946499999998,1.7866397999999997,69.3182278,8.0,0.0,0.0,0.08333333333333333,4.206316121655433,6.0,61.19675243500001,6.0,26.129471715,0.0,6.0,9.497890598380698,0.0,5.0
True,consistent,33.965117,computers_electronics_expensive,Human,True,True,True,True,False,computers_electronics_expensive^consistent^valid,6.4169135,6.1785682,0.06666666666666667,0.009478885893980233,-4.6530925,-6.440403,1.8509256,1.3928398999999998,70.53919579999999,8.0,0.0,0.0,0.08333333333333333,4.181149704388652,6.0,61.70093686,6.0,22.270458289999997,0.0,6.0,4.49079197455106,0.0,0.0
False,violate,39.765076,flowers_animals_reptiles,Human,True,False,True,False,False,flowers_animals_reptiles^violate^valid,6.48343315,6.2991987,0.07142857142857142,0.010205144225762783,-4.51195335,-6.387707,1.59619145,1.4434542000000001,68.9133758,8.0,0.0,0.0,0.08333333333333333,4.205102274473268,6.0,59.566164199999996,6.0,22.0102812,0.0,6.0,8.709453465091162,0.0,0.0
True,consistent,22.3793,gems_diamonds_transparent,Human,False,False,True,True,False,gems_diamonds_transparent^consistent^invalid,6.4679161999999994,6.28759485,0.013435374149659864,0.0035089447310424644,-6.6082792,-7.6733095,-2.0089684,-1.4442087999999997,69.9610065,8.0,0.5890672999999997,0.5890672999999997,1.0,0.8466426575146375,8.0,83.04690445,0.0,0.0,23.274048465000003,0.0,2.0308195454351643e-15,4.093566946761465,7.0
False,violate,17.164793,librarians_happy_healthy,Human,False,True,True,False,False,librarians_happy_healthy^violate^invalid,6.5184307,6.25073135,0.01565940787863959,0.0024969139266075636,-6.4542280000000005,-8.1183655,-1.9697572,-1.7046477000000007,69.12546295000001,8.0,0.8838414999999997,0.8838414999999997,1.0,0.8417871351391385,8.0,85.92273235000002,0.0,0.0,25.449208115,0.0,1.864196823354998e-15,10.415242718678988,2.0
True,nonsense,172.546467,nonsense_zeff_zaff_zom,Human,True,True,False,False,True,nonsense_zeff_zaff_zom^nonsense^valid,6.6234459999999995,6.495430150000001,0.08012820512820512,0.011363636363636364,-4.47186935,-6.34852695,1.65972125,1.3204198000000003,69.1789092,8.0,0.0,0.0,0.08333333333333333,4.239275117224576,6.0,58.69241437499999,6.0,21.584066175000004,0.0,6.0,11.329917165397685,0.0,3.0
False,violate,30.931158,gems_diamonds_transparent,Human,True,False,True,False,False,gems_diamonds_transparent^violate^valid,6.5703869,6.25740665,0.06904761904761905,0.010937126464260101,-4.647243,-6.326832,1.7948913499999999,1.39534725,71.34004354999999,8.0,0.0,0.0,0.08333333333333333,4.179927768234793,6.0,60.904833815,6.0,21.577068085,0.0,7.5,4.560481198507944,0.0,0.0
False,nonsense,35.065263,nonsense_sland_spluff_gusp,Human,True,False,False,False,True,nonsense_sland_spluff_gusp^nonsense^valid,6.78348535,6.5060627,0.06904761904761905,0.013793759512937594,-4.6236165,-6.2190232,1.9084089999999998,1.3639651500000007,70.42413735,8.0,0.0,0.0,0.08333333333333333,4.24959004751361,6.0,58.76168097,6.0,22.458991830000002,0.0,6.5,10.690146971084143,0.0,5.0
True,violate,18.764769,flowers_animals_reptiles,Human,True,True,True,False,False,flowers_animals_reptiles^violate^valid,6.48343315,6.2991987,0.07142857142857142,0.010205144225762783,-4.51195335,-6.387707,1.59619145,1.4434542000000001,68.9133758,8.0,0.0,0.0,0.08333333333333333,4.205102274473268,6.0,59.566164199999996,6.0,22.0102812,0.0,6.0,8.709453465091162,0.0,0.0
False,consistent,14.642097,plants_trees_tall,Human,False,True,True,True,False,plants_trees_tall^consistent^invalid,6.37055165,6.307549,0.013701201201201201,0.0028492109877264757,-6.5659262,-7.89940915,-2.0465962000000006,-1.4699927499999998,68.83695255,8.0,0.8364621999999993,0.8364621999999993,1.0,0.8346398142093729,8.0,84.90519495000001,0.0,0.0,24.503319525000002,0.0,2.064981990778946e-15,5.4816459648693785,7.0
True,violate,37.101799,dragons_mythical_exist,Human,False,False,True,False,False,dragons_mythical_exist^violate^invalid,6.3965742500000005,6.317690649999999,0.016411084207694375,0.002816990818990486,-6.351449,-7.92016295,-1.8188361499999997,-1.5580721999999998,68.2857051,8.0,0.9220247500000005,0.9220247500000005,1.0,0.9051403786675013,8.0,83.5121707,0.0,0.0,24.115853095,0.0,1.4280514096016063e-15,9.760069242080714,6.5
